,0,1,2,3,4,5
4347,3696,1904,3920,2128,0.102,1085
4348,3808,448,4032,672,0.103,1085
4349,3808,1344,4032,1568,0.104,1085
4350,3920,784,4144,1008,0.104,1085
4351,3920,2800,4144,3024,0.101,1085
4352,3920,3136,4144,3360,0.101,1085
4353,4144,2016,4368,2240,0.102,1085
4354,4368,560,4592,784,0.101,1085
4355,4368,2016,4592,2240,0.101,1085
4356,112,784,336,1008,0.103,1086
4357,112,1232,336,1456,0.104,1086
4358,112,2016,336,2240,0.101,1086
4359,224,336,448,560,0.104,1086
4360,224,1456,448,1680,0.103,1086
4361,336,1008,560,1232,0.102,1086
4362,448,2912,672,3136,0.104,1086
4363,560,560,784,784,0.101,1086
4364,560,896,784,1120,0.103,1086
4365,672,2688,896,2912,0.102,1086
4366,784,672,1008,896,0.104,1086
4367,784,1568,1008,1680,0.103,1086
4368,896,1008,1120,1232,0.101,1086
4369,896,1680,1120,1904,0.102,1086
4370,1008,448,1232,672,0.102,1086
4371,1008,3024,1232,3248,0.104,1086
4372,1568,2240,1792,2464,0.104,1086
4373,1568,2576,1792,2800,0.104,1086
4374,1680,1792,1904,2016,0.101,1086
4375,1904,2912,2128,3136,0.102,1086
4376,2128,560,2352,784,0.101,1086
4377,2128,1008,2352,1232,0.103,1086
4378,2128,1904,2352,2016,0.10200000000000001,1086
4379,2128,3136,2352,3248,0.103,1086
4380,2128,3248,2352,3360,0.103,1086
4381,2240,1456,2464,1680,0.103,1086
4382,2240,2128,2464,2352,0.105,1086
4383,2352,112,2576,336,0.103,1086
4384,2352,1232,2576,1456,0.101,1086
4385,2464,896,2688,1120,0.103,1086
4386,2576,1568,2800,1792,0.105,1086
4387,2576,2912,2800,3136,0.105,1086
4388,2800,560,2912,784,0.103,1086
4389,2800,2016,3024,2240,0.102,1086
4390,2912,784,3136,1008,0.102,1086
4391,3024,2688,3248,2912,0.104,1086
4392,3136,896,3360,1120,0.103,1086
4393,3136,2464,3360,2688,0.102,1086
4394,3248,0,3472,224,0.104,1086
4395,3472,560,3696,784,0.101,1086
4396,3472,2688,3696,2912,0.104,1086
4397,3696,896,3920,1120,0.103,1086
4398,3920,112,4144,336,0.105,1086
4399,3920,1568,4144,1792,0.105,1086
4400,3920,2128,4144,2352,0.101,1086
4401,4144,896,4256,1120,0.104,1086
4402,4032,1680,4256,1904,0.102,1086
4403,4144,1120,4368,1344,0.104,1086
4404,4144,1456,4368,1680,0.102,1086
4405,4368,672,4592,784,0.1045,1086
4406,4368,2352,4592,2576,0.103,1086
4407,112,2800,224,3024,0.101,1087
4408,336,112,560,336,0.105,1087
4409,336,672,560,896,0.103,1087
4410,336,1680,560,1904,0.104,1087
4411,560,448,784,672,0.102,1087
4412,560,2128,784,2240,0.104,1087
4413,560,2464,784,2688,0.105,1087
4414,672,560,896,784,0.101,1087
4415,672,1232,896,1456,0.105,1087
4416,672,2800,896,2912,0.10300000000000001,1087
4417,784,2464,1008,2688,0.104,1087
4418,784,3136,1008,3360,0.103,1087
4419,1008,672,1120,896,0.102,1087
4420,1120,224,1344,448,0.101,1087
4421,1120,1568,1344,1792,0.102,1087
4422,1120,3024,1344,3248,0.103,1087
4423,1232,2128,1456,2352,0.102,1087
4424,1344,2912,1568,3136,0.105,1087
4425,1456,1456,1680,1680,0.102,1087
4426,1568,896,1792,1120,0.105,1087
4427,1680,1904,1904,2016,0.1025,1087
4428,1792,2240,2016,2464,0.105,1087
4429,2016,2128,2240,2352,0.103,1087
4430,2016,2352,2240,2576,0.103,1087
4431,2128,112,2352,336,0.105,1087
4432,2352,1568,2576,1792,0.102,1087
4433,2464,336,2688,560,0.101,1087
4434,2464,1008,2688,1232,0.104,1087
4435,2576,1232,2688,1456,0.10250000000000001,1087
4436,2576,560,2800,784,0.105,1087
4437,2688,672,2912,896,0.105,1087
4438,2688,1568,2912,1792,0.103,1087
4439,2688,2464,2912,2688,0.102,1087
4440,2688,2688,2912,2912,0.104,1087
4441,2800,1456,3024,1680,0.105,1087
4442,2912,0,3136,224,0.105,1087
4443,2912,1568,3136,1792,0.101,1087
4444,2912,1904,3136,2128,0.101,1087
4445,2912,2352,3136,2576,0.101,1087
4446,3136,672,3360,896,0.102,1087
4447,3136,1456,3360,1680,0.105,1087
4448,3472,448,3696,560,0.10250000000000001,1087
4449,3584,1344,3696,1568,0.104,1087
4450,3696,2128,3808,2352,0.10200000000000001,1087
4451,3808,2240,4032,2464,0.102,1087
4452,3920,1344,4144,1568,0.102,1087
4453,3920,2128,4144,2352,0.102,1087
4454,4032,1568,4256,1792,0.105,1087
4455,4144,2464,4256,2688,0.103,1087
4456,4144,3024,4368,3248,0.101,1087
4457,4368,448,4592,672,0.104,1087
4458,4368,1904,4592,2128,0.102,1087
4459,4368,2128,4592,2352,0.101,1087
4460,4368,2800,4592,3024,0.102,1087
4461,0,2016,224,2240,0.103,1088
4462,112,672,336,896,0.103,1088
4463,224,784,448,1008,0.102,1088
4464,224,1120,448,1344,0.104,1088
4465,224,1792,448,2016,0.104,1088
4466,336,336,560,560,0.105,1088
4467,448,1232,560,1456,0.1045,1088
4468,336,2352,560,2576,0.102,1088
4469,448,1792,672,2016,0.105,1088
4470,448,2240,672,2464,0.103,1088
4471,448,2464,672,2688,0.101,1088
4472,560,0,784,224,0.102,1088
4473,784,672,1008,896,0.102,1088
4474,784,3024,1008,3248,0.102,1088
4475,1008,448,1232,672,0.103,1088
4476,1008,672,1232,896,0.102,1088
4477,1120,2912,1232,3136,0.1035,1088
4478,1232,2240,1456,2464,0.103,1088
4479,1232,2576,1456,2800,0.104,1088
4480,1344,672,1568,896,0.101,1088
4481,1344,2128,1568,2352,0.102,1088
4482,1456,224,1680,448,0.103,1088
4483,1456,448,1680,672,0.104,1088
4484,1904,2576,2128,2800,0.101,1088
4485,1904,3136,2128,3360,0.102,1088
4486,2016,560,2240,672,0.103,1088
4487,2016,2240,2240,2464,0.102,1088
4488,2128,1904,2352,2128,0.101,1088
4489,2128,2352,2352,2576,0.103,1088
4490,2240,1456,2464,1680,0.104,1088
4491,2352,1344,2576,1568,0.102,1088
4492,2352,1680,2576,1904,0.102,1088
4493,2352,2240,2576,2464,0.101,1088
4494,2576,1120,2688,1344,0.10250000000000001,1088
4495,2464,2128,2688,2352,0.103,1088
4496,2800,224,3024,448,0.103,1088
4497,2800,2912,3024,3136,0.105,1088
4498,2912,1568,3136,1792,0.101,1088
4499,3248,1568,3472,1680,0.1015,1088
4500,3472,560,3696,784,0.103,1088
4501,3472,1232,3696,1344,0.1035,1088
4502,3472,2240,3696,2464,0.102,1088
4503,3584,2352,3808,2576,0.104,1088
4504,3696,896,3920,1120,0.102,1088
4505,3808,1120,3920,1344,0.1035,1088
4506,3808,1344,4032,1568,0.103,1088
4507,3808,1904,4032,2016,0.10250000000000001,1088
4508,3920,1232,4144,1456,0.102,1088
4509,3920,1680,4144,1904,0.104,1088
4510,4144,560,4368,784,0.101,1088
4511,4144,896,4368,1120,0.104,1088
4512,4368,448,4592,672,0.105,1088
4513,4368,672,4592,896,0.104,1088
4514,112,1792,336,2016,0.104,1089
4515,224,112,448,336,0.102,1089
4516,224,1456,448,1680,0.103,1089
4517,224,3136,448,3360,0.103,1089
4518,448,0,672,224,0.103,1089
4519,560,112,784,336,0.105,1089
4520,672,448,896,672,0.103,1089
4521,672,3136,896,3360,0.103,1089
4522,784,0,1008,224,0.101,1089
4523,784,1008,1008,1232,0.105,1089
4524,784,1456,1008,1680,0.103,1089
4525,784,2240,1008,2464,0.104,1089
4526,896,2576,1120,2800,0.101,1089
4527,1120,2128,1344,2352,0.103,1089
4528,1232,1120,1456,1344,0.104,1089
4529,1456,2800,1680,3024,0.102,1089
4530,1568,336,1792,560,0.102,1089
4531,1568,3136,1792,3360,0.103,1089
4532,1680,0,1904,224,0.104,1089
4533,1680,1344,1904,1568,0.102,1089
4534,1792,2016,2016,2240,0.102,1089
4535,2016,1008,2240,1232,0.105,1089
4536,2128,1120,2352,1344,0.105,1089
4537,2128,2240,2352,2464,0.101,1089
4538,2352,1792,2576,2016,0.104,1089
4539,2352,2016,2576,2240,0.102,1089
4540,2352,2688,2576,2912,0.105,1089
4541,2352,2912,2576,3136,0.102,1089
4542,2464,784,2688,1008,0.101,1089
4543,2464,1120,2688,1344,0.102,1089
4544,2576,1456,2800,1680,0.102,1089
4545,2576,1904,2800,2128,0.104,1089
4546,2576,2912,2800,3024,0.1035,1089
4547,2912,3136,3024,3360,0.104,1089
4548,2912,1456,3136,1680,0.104,1089
4549,3136,560,3248,784,0.1015,1089
4550,3136,2016,3360,2240,0.103,1089
4551,3248,1344,3472,1568,0.104,1089
4552,3248,3024,3472,3248,0.102,1089
4553,3472,1456,3696,1680,0.105,1089
4554,3584,3024,3808,3248,0.101,1089
4555,3696,1792,3920,2016,0.102,1089
4556,3696,2016,3920,2240,0.101,1089
4557,3920,2128,4032,2352,0.10250000000000001,1089
4558,3808,2576,4032,2800,0.101,1089
4559,4032,2016,4256,2128,0.10200000000000001,1089
4560,4144,1232,4368,1456,0.103,1089
4561,4256,1680,4480,1904,0.104,1089
4562,4368,3024,4592,3248,0.104,1089
4563,112,672,336,784,0.103,1090
4564,112,1568,336,1792,0.101,1090
4565,224,2016,448,2240,0.105,1090
4566,224,2240,448,2464,0.103,1090
4567,224,2464,448,2688,0.101,1090
4568,224,2688,448,2912,0.104,1090
4569,336,560,560,784,0.103,1090
4570,336,2912,560,3136,0.105,1090
4571,448,112,672,336,0.101,1090
4572,448,448,672,560,0.104,1090
4573,672,0,896,224,0.102,1090
4574,784,3136,1008,3360,0.102,1090
4575,896,896,1120,1120,0.101,1090
4576,896,2240,1120,2464,0.103,1090
4577,896,2912,1120,3136,0.103,1090
4578,1232,336,1456,560,0.102,1090
4579,1232,672,1456,896,0.101,1090
4580,1232,1344,1456,1568,0.103,1090
4581,1344,224,1568,448,0.102,1090
4582,1344,448,1568,672,0.104,1090
4583,1568,784,1792,1008,0.101,1090
4584,1568,1232,1792,1456,0.103,1090
4585,1680,2800,1792,3024,0.102,1090
4586,1792,0,2016,224,0.103,1090
4587,1792,336,2016,560,0.104,1090
4588,1792,1792,2016,2016,0.103,1090
4589,1904,112,2128,336,0.102,1090
4590,1904,2464,2128,2688,0.104,1090
4591,2016,1680,2240,1904,0.101,1090
4592,2240,336,2464,560,0.102,1090
4593,2240,1792,2464,2016,0.102,1090
4594,2240,2576,2464,2800,0.105,1090
4595,2352,2128,2576,2352,0.104,1090
4596,2688,896,2800,1120,0.101,1090
4597,2576,3136,2800,3360,0.101,1090
4598,2688,1120,2912,1344,0.102,1090
4599,2800,224,3024,448,0.105,1090
4600,2800,2912,3024,3136,0.101,1090
4601,3024,1680,3136,1904,0.1015,1090
4602,3024,336,3248,560,0.102,1090
4603,3024,1456,3248,1680,0.105,1090
4604,3360,0,3584,224,0.105,1090
4605,3360,896,3584,1008,0.10300000000000001,1090
4606,3360,1344,3584,1568,0.101,1090
4607,3472,2240,3696,2464,0.103,1090
4608,3584,1120,3808,1344,0.105,1090
4609,3696,2352,3808,2576,0.1025,1090
4610,3808,784,4032,1008,0.103,1090
4611,4144,1232,4368,1456,0.105,1090
4612,4368,896,4592,1120,0.105,1090
4613,112,2240,336,2352,0.1045,1091
4614,224,0,448,224,0.103,1091
4615,224,1904,448,2128,0.105,1091
4616,224,3024,448,3248,0.105,1091
4617,336,1120,560,1344,0.104,1091
4618,336,2240,560,2352,0.101,1091
4619,336,2688,560,2912,0.104,1091
4620,560,336,784,560,0.104,1091
4621,560,1904,784,2128,0.104,1091
4622,560,3024,784,3248,0.103,1091
4623,1008,0,1232,224,0.101,1091
4624,1008,3136,1232,3360,0.102,1091
4625,1120,672,1344,896,0.104,1091
4626,1120,1344,1344,1568,0.102,1091
4627,1232,1008,1456,1232,0.104,1091
4628,1344,784,1568,1008,0.103,1091
4629,1456,112,1680,336,0.101,1091
4630,1568,672,1792,784,0.10300000000000001,1091
4631,1568,1456,1792,1568,0.10300000000000001,1091
4632,1792,1008,1904,1232,0.1045,1091
4633,1792,672,2016,896,0.102,1091
4634,2016,2576,2128,2800,0.103,1091
4635,2016,1568,2240,1792,0.101,1091
4636,2016,3024,2240,3248,0.105,1091
4637,2128,784,2352,1008,0.101,1091
4638,2240,672,2464,896,0.105,1091
4639,2240,1232,2464,1456,0.104,1091
4640,2352,0,2576,224,0.101,1091
4641,2464,1904,2688,2128,0.104,1091
4642,2576,1792,2800,2016,0.104,1091
4643,2688,784,2912,1008,0.104,1091
4644,2688,1904,2912,2128,0.104,1091
4645,2800,336,3024,560,0.101,1091
4646,2912,3024,3136,3248,0.103,1091
4647,3024,1120,3248,1344,0.101,1091
4648,3024,2352,3248,2576,0.102,1091
4649,3024,2912,3248,3136,0.102,1091
4650,3136,896,3360,1120,0.105,1091
4651,3136,1456,3360,1680,0.101,1091
4652,3136,1792,3360,1904,0.1025,1091
4653,3136,2800,3360,3024,0.104,1091
4654,3248,3136,3360,3360,0.1015,1091
4655,3248,336,3472,560,0.104,1091
4656,3248,1568,3472,1792,0.103,1091
4657,3360,2464,3472,2688,0.10250000000000001,1091
4658,3248,2912,3472,3136,0.102,1091
4659,3360,1792,3584,2016,0.103,1091
4660,3808,2128,4032,2352,0.101,1091
4661,3808,2688,4032,2912,0.105,1091
4662,3920,224,4144,448,0.105,1091
4663,3920,784,4144,1008,0.101,1091
4664,3920,1792,4144,2016,0.102,1091
4665,4032,2016,4256,2240,0.101,1091
4666,4144,2800,4256,3024,0.1025,1091
4667,4144,672,4368,896,0.102,1091
4668,4256,112,4480,336,0.101,1091
4669,4256,2016,4480,2240,0.105,1091
4670,4368,1008,4592,1232,0.103,1091
4671,4368,3136,4592,3360,0.102,1091
4672,112,336,336,560,0.101,1092
4673,112,1568,336,1792,0.105,1092
4674,224,1232,448,1456,0.104,1092
4675,448,560,560,784,0.1015,1092
4676,336,2016,560,2240,0.101,1092
4677,448,2240,672,2464,0.103,1092
4678,560,896,784,1120,0.103,1092
4679,560,2464,784,2688,0.101,1092
4680,672,224,896,448,0.104,1092
4681,672,2800,896,3024,0.105,1092
4682,784,1568,1008,1792,0.101,1092
4683,784,2128,1008,2352,0.103,1092
4684,896,112,1120,336,0.103,1092
4685,1120,784,1232,1008,0.105,1092
4686,1008,2128,1232,2352,0.103,1092
4687,1008,2576,1232,2800,0.105,1092
4688,1232,784,1344,1008,0.105,1092
4689,1120,1904,1344,2128,0.105,1092
4690,1232,2352,1456,2576,0.104,1092
4691,1344,224,1568,448,0.102,1092
4692,1344,2240,1568,2352,0.1015,1092
4693,1456,672,1680,784,0.10200000000000001,1092
4694,1568,336,1792,560,0.102,1092
4695,1792,1232,2016,1456,0.103,1092
4696,1904,224,2128,448,0.105,1092
4697,2128,672,2352,896,0.102,1092
4698,2240,112,2464,336,0.105,1092
4699,2240,3024,2464,3248,0.103,1092
4700,2464,224,2688,448,0.104,1092
4701,2464,1792,2688,2016,0.103,1092
4702,2576,1904,2800,2128,0.101,1092
4703,2688,2912,2800,3136,0.1045,1092
4704,2800,448,3024,672,0.104,1092
4705,2800,1008,3024,1232,0.102,1092
4706,2912,1792,3136,2016,0.101,1092
4707,2912,2352,3136,2576,0.105,1092
4708,2912,3136,3136,3360,0.103,1092
4709,3024,0,3248,224,0.104,1092
4710,3024,2128,3248,2352,0.104,1092
4711,3136,448,3360,672,0.105,1092
4712,3136,1456,3360,1680,0.103,1092
4713,3248,672,3472,896,0.104,1092
4714,3472,560,3584,784,0.104,1092
4715,3360,1904,3584,2128,0.103,1092
4716,3472,0,3696,224,0.104,1092
4717,3472,1680,3696,1904,0.104,1092
4718,3696,336,3920,560,0.104,1092
4719,3696,1792,3920,2016,0.101,1092
4720,3696,2912,3920,3136,0.104,1092
4721,3808,1680,4032,1904,0.101,1092
4722,4032,784,4256,1008,0.105,1092
4723,4032,1680,4256,1904,0.104,1092
4724,4256,1232,4480,1456,0.104,1092
4725,4256,2576,4480,2800,0.102,1092
4726,4368,784,4592,1008,0.101,1092
4727,4368,1904,4592,2128,0.101,1092
4728,4368,2240,4592,2464,0.101,1092
4729,0,896,224,1120,0.105,1093
4730,0,1568,224,1792,0.103,1093
4731,0,1904,224,2128,0.101,1093
4732,0,2128,224,2352,0.105,1093
4733,0,2576,224,2800,0.103,1093
4734,0,2912,224,3136,0.105,1093
4735,224,1344,336,1568,0.10200000000000001,1093
4736,224,224,448,448,0.102,1093
4737,224,1904,448,2128,0.101,1093
4738,336,336,560,560,0.102,1093
4739,336,3024,560,3248,0.104,1093
4740,560,2016,784,2240,0.102,1093
4741,672,1120,896,1344,0.103,1093
4742,672,3136,896,3248,0.1035,1093
4743,672,3248,896,3360,0.1035,1093
4744,896,2240,1120,2464,0.102,1093
4745,1008,224,1232,448,0.104,1093
4746,1008,1792,1232,2016,0.102,1093
4747,1232,1008,1456,1232,0.101,1093
4748,1344,560,1568,784,0.105,1093
4749,1344,1232,1568,1456,0.105,1093
4750,1344,2464,1568,2688,0.103,1093
4751,1456,448,1680,672,0.103,1093
4752,1568,896,1792,1120,0.104,1093
4753,1680,1344,1904,1568,0.104,1093
4754,1680,1568,1904,1792,0.104,1093
4755,1904,2128,2128,2352,0.104,1093
4756,2016,448,2240,672,0.101,1093
4757,2016,784,2240,1008,0.103,1093
4758,2016,2240,2240,2464,0.102,1093
4759,2352,784,2576,1008,0.101,1093
4760,2464,1792,2688,2016,0.102,1093
4761,2464,2352,2688,2464,0.1025,1093
4762,2464,2464,2688,2576,0.103,1093
4763,2688,448,2912,672,0.104,1093
4764,2912,224,3024,448,0.10200000000000001,1093
4765,2800,1792,3024,2016,0.105,1093
4766,2912,896,3136,1120,0.101,1093
4767,3024,1008,3248,1232,0.103,1093
4768,3024,2352,3248,2576,0.104,1093
4769,3248,448,3472,672,0.102,1093
4770,3248,1344,3472,1568,0.103,1093
4771,3584,1792,3808,2016,0.102,1093
4772,3584,2240,3808,2464,0.103,1093
4773,3584,2688,3808,2912,0.104,1093
4774,3696,1232,3920,1456,0.105,1093
4775,3696,2128,3920,2352,0.103,1093
4776,3808,896,4032,1120,0.104,1093
4777,3808,1456,4032,1680,0.105,1093
4778,3808,2464,4032,2688,0.105,1093
4779,3920,1792,4144,2016,0.104,1093
4780,3920,3024,4144,3248,0.105,1093
4781,4032,0,4256,224,0.102,1093
4782,4032,1680,4256,1904,0.104,1093
4783,4032,3136,4256,3360,0.103,1093
4784,4144,336,4368,560,0.105,1093
4785,4144,2240,4368,2464,0.101,1093
4786,4256,112,4480,336,0.102,1093
4787,4256,1680,4480,1904,0.101,1093
4788,4368,2016,4592,2240,0.102,1093
4789,4368,2800,4592,3024,0.101,1093
4790,0,2240,224,2464,0.103,1094
4791,0,3024,224,3136,0.105,1094
4792,112,224,336,448,0.104,1094
4793,112,896,336,1120,0.101,1094
4794,112,1680,336,1904,0.102,1094
4795,224,1232,448,1456,0.105,1094
4796,224,2128,448,2352,0.103,1094
4797,672,1120,784,1344,0.10200000000000001,1094
4798,560,2464,784,2688,0.105,1094
4799,784,112,1008,336,0.104,1094
4800,896,336,1120,560,0.101,1094
4801,896,1904,1120,2128,0.103,1094
4802,1008,2352,1232,2576,0.101,1094
4803,1120,2128,1344,2352,0.105,1094
4804,1344,560,1456,784,0.103,1094
4805,1232,1904,1456,2016,0.105,1094
4806,1232,2800,1456,3024,0.104,1094
4807,1456,1232,1680,1344,0.103,1094
4808,1456,1456,1680,1680,0.101,1094
4809,1456,2688,1680,2800,0.104,1094
4810,1456,3136,1680,3360,0.102,1094
4811,1568,336,1792,560,0.105,1094
4812,1568,1008,1792,1232,0.104,1094
4813,1680,784,1904,1008,0.101,1094
4814,1680,2464,1904,2688,0.105,1094
4815,1792,1232,2016,1456,0.102,1094
4816,1904,2912,2128,3136,0.104,1094
4817,2016,560,2240,784,0.103,1094
4818,2016,896,2240,1120,0.105,1094
4819,2016,1232,2240,1456,0.104,1094
4820,2128,2688,2352,2912,0.103,1094
4821,2128,3136,2352,3360,0.102,1094
4822,2240,1232,2464,1456,0.104,1094
4823,2352,896,2576,1120,0.105,1094
4824,2352,1680,2576,1904,0.103,1094
4825,2688,448,2912,672,0.102,1094
4826,2688,672,2912,896,0.105,1094
4827,2800,3136,3024,3360,0.105,1094
4828,2912,672,3136,896,0.104,1094
4829,3024,1792,3248,2016,0.105,1094
4830,3136,784,3360,1008,0.103,1094
4831,3360,112,3584,336,0.104,1094
4832,3360,336,3584,560,0.103,1094
4833,3360,1120,3584,1344,0.104,1094
4834,3360,1344,3584,1568,0.101,1094
4835,3472,2128,3696,2352,0.102,1094
4836,3472,2352,3696,2576,0.103,1094
4837,3584,560,3808,784,0.105,1094
4838,3584,1344,3808,1456,0.10250000000000001,1094
4839,3584,2912,3808,3136,0.102,1094
4840,3696,2464,3920,2688,0.102,1094
4841,3920,448,4144,672,0.104,1094
4842,3920,2240,4144,2464,0.101,1094
4843,4032,784,4256,1008,0.103,1094
4844,4032,3024,4256,3248,0.105,1094
4845,4256,448,4480,672,0.102,1094
4846,0,1120,224,1344,0.104,1095
4847,0,1344,224,1568,0.103,1095
4848,0,2912,224,3136,0.105,1095
4849,224,112,448,336,0.104,1095
4850,224,3136,448,3360,0.102,1095
4851,336,3024,560,3248,0.103,1095
4852,448,112,672,336,0.105,1095
4853,560,1680,784,1904,0.105,1095
4854,672,784,896,1008,0.105,1095
4855,672,2800,896,3024,0.101,1095
4856,784,2240,1008,2352,0.1015,1095
4857,784,2352,1008,2464,0.1035,1095
4858,1008,2464,1232,2688,0.105,1095
4859,1232,1120,1456,1344,0.103,1095
4860,1344,448,1568,672,0.101,1095
4861,1456,2800,1680,3024,0.101,1095
4862,1568,336,1792,560,0.104,1095
4863,1680,0,1904,224,0.105,1095
4864,1680,448,1904,672,0.105,1095
4865,1792,1456,1904,1680,0.1035,1095
4866,1792,3136,2016,3248,0.1035,1095
4867,1792,3248,2016,3360,0.1035,1095
4868,1904,0,2128,224,0.103,1095
4869,2016,1008,2128,1232,0.104,1095
4870,1904,1680,2128,1792,0.10200000000000001,1095
4871,1904,1904,2128,2128,0.103,1095
4872,2016,2688,2240,2912,0.104,1095
4873,2016,3136,2240,3360,0.104,1095
4874,2128,560,2352,784,0.101,1095
4875,2128,784,2352,1008,0.104,1095
4876,2128,2240,2352,2464,0.105,1095
4877,2240,3136,2464,3360,0.104,1095
4878,2352,2128,2576,2352,0.102,1095
4879,2352,2800,2576,3024,0.102,1095
4880,2464,3136,2688,3360,0.105,1095
4881,2576,1456,2800,1680,0.103,1095
4882,2576,2800,2800,3024,0.105,1095
4883,2688,560,2912,784,0.101,1095
4884,2800,1456,3024,1680,0.101,1095
4885,2800,1792,3024,2016,0.104,1095
4886,2912,2464,3136,2688,0.101,1095
4887,3024,1344,3248,1568,0.102,1095
4888,3136,2016,3360,2240,0.105,1095
4889,3248,1232,3472,1456,0.102,1095
4890,3360,2576,3584,2800,0.102,1095
4891,3472,1232,3696,1456,0.102,1095
4892,3472,1680,3696,1904,0.101,1095
4893,3472,2240,3696,2464,0.105,1095
4894,3584,2128,3808,2352,0.105,1095
4895,3696,448,3920,672,0.105,1095
4896,3808,1008,4032,1232,0.102,1095
4897,3920,1344,4144,1568,0.104,1095
4898,3920,1680,4144,1904,0.102,1095
4899,4032,112,4256,336,0.105,1095
4900,4032,1008,4256,1232,0.103,1095
4901,4032,1792,4256,2016,0.105,1095
4902,4032,2464,4256,2688,0.103,1095
4903,4032,3024,4256,3248,0.102,1095
4904,4144,2800,4368,3024,0.105,1095
4905,4368,896,4592,1120,0.103,1095
4906,4368,2464,4592,2688,0.105,1095
4907,4368,3024,4592,3248,0.103,1095
4908,0,0,224,224,0.101,1096
4909,0,1344,224,1568,0.104,1096
4910,0,1680,224,1904,0.105,1096
4911,448,224,672,448,0.104,1096
4912,448,1344,672,1568,0.102,1096
4913,560,336,784,560,0.104,1096
4914,560,560,784,784,0.102,1096
4915,560,1792,784,2016,0.105,1096
4916,672,448,896,672,0.105,1096
4917,672,896,896,1120,0.105,1096
4918,784,672,1008,896,0.104,1096
4919,784,2912,1008,3136,0.102,1096
4920,896,1904,1120,2128,0.104,1096
4921,1008,336,1232,560,0.104,1096
4922,1120,1008,1344,1232,0.104,1096
4923,1120,1680,1344,1904,0.102,1096
4924,1120,2016,1344,2240,0.105,1096
4925,1120,2352,1344,2576,0.105,1096
4926,1232,2912,1456,3136,0.103,1096
4927,1344,224,1568,448,0.104,1096
4928,1344,2016,1568,2240,0.101,1096
4929,1344,2464,1568,2688,0.105,1096
4930,1456,2800,1568,3024,0.1035,1096
4931,1456,672,1680,896,0.101,1096
4932,1456,3136,1680,3360,0.105,1096
4933,1568,560,1792,784,0.104,1096
4934,1568,1344,1792,1568,0.104,1096
4935,1792,2240,2016,2464,0.101,1096
4936,1904,3024,2128,3248,0.101,1096
4937,2240,1008,2464,1232,0.103,1096
4938,2352,2352,2576,2576,0.103,1096
4939,2464,1904,2688,2128,0.104,1096
4940,2464,2576,2688,2800,0.102,1096
4941,2576,1008,2800,1232,0.104,1096
4942,3024,896,3248,1120,0.105,1096
4943,3024,1680,3248,1904,0.104,1096
4944,3136,448,3360,560,0.1035,1096
4945,3360,896,3584,1120,0.104,1096
4946,3472,1008,3696,1232,0.105,1096
4947,3472,2128,3696,2352,0.103,1096
4948,3584,1232,3808,1456,0.104,1096
4949,3584,2016,3808,2240,0.103,1096
4950,3696,448,3920,672,0.105,1096
4951,3808,560,4032,784,0.101,1096
4952,3808,784,4032,1008,0.105,1096
4953,3808,1232,4032,1456,0.105,1096
4954,3920,2016,4144,2240,0.102,1096
4955,4032,2688,4256,2912,0.102,1096
4956,4144,2464,4368,2688,0.105,1096
4957,4144,2912,4368,3136,0.101,1096
4958,4256,1904,4480,2016,0.1045,1096
4959,4256,2800,4480,3024,0.101,1096
4960,4368,1008,4592,1232,0.105,1096
